Date,Weight,Label,TargetDate
2020/09/06 5:28:45,65.6,2021_TokyoNovice,2021/05/03
2020/09/07 5:30:14,65.1,2021_TokyoNovice,2021/05/03
2020/09/08 5:27:25,65.4,2021_TokyoNovice,2021/05/03
2020/09/09 5:37:43,65.5,2021_TokyoNovice,2021/05/03
2020/09/10 5:37:37,65.4,2021_TokyoNovice,2021/05/03
2020/09/11 5:24:24,65.1,2021_TokyoNovice,2021/05/03
2020/09/12 5:45:21,64.8,2021_TokyoNovice,2021/05/03
2020/09/12 23:39:44,66.8,2021_TokyoNovice,2021/05/03
2020/09/13 7:02:31,66.4,2021_TokyoNovice,2021/05/03
2020/09/14 5:50:57,64.9,2021_TokyoNovice,2021/05/03
2020/09/15 6:14:31,65.4,2021_TokyoNovice,2021/05/03
2020/09/16 5:12:00,65.4,2021_TokyoNovice,2021/05/03
2020/09/17 5:10:40,65.3,2021_TokyoNovice,2021/05/03
2020/09/18 4:32:07,65,2021_TokyoNovice,2021/05/03
2020/09/19 5:38:50,64.5,2021_TokyoNovice,2021/05/03
2020/09/20 7:24:24,64.3,2021_TokyoNovice,2021/05/03
2020/09/21 5:36:16,63.5,2021_TokyoNovice,2021/05/03
2020/09/22 5:11:31,63.6,2021_TokyoNovice,2021/05/03
2020/09/23 5:37:11,63.9,2021_TokyoNovice,2021/05/03
2020/09/24 6:06:28,64.5,2021_TokyoNovice,2021/05/03
2020/09/25 5:55:16,64.5,2021_TokyoNovice,2021/05/03
2020/09/26 5:16:35,64.3,2021_TokyoNovice,2021/05/03
2020/09/27 6:50:00,63.6,2021_TokyoNovice,2021/05/03
2020/09/28 5:28:58,64.2,2021_TokyoNovice,2021/05/03
2020/09/29 5:23:22,66.2,2021_TokyoNovice,2021/05/03
2020/09/30 5:36:14,66,2021_TokyoNovice,2021/05/03
2020/10/01 6:11:35,65.8,2021_TokyoNovice,2021/05/03
2020/10/02 5:40:35,65.7,2021_TokyoNovice,2021/05/03
2020/10/03 6:26:59,66.1,2021_TokyoNovice,2021/05/03
2020/10/04 7:32:21,66.4,2021_TokyoNovice,2021/05/03
2021/01/12 6:17:55,71.9,2021_TokyoNovice,2021/05/03
2021/01/16 8:27:27,71.2,2021_TokyoNovice,2021/05/03
2021/01/17 8:14:40,71.1,2021_TokyoNovice,2021/05/03
2021/01/18 6:48:05,70.7,2021_TokyoNovice,2021/05/03
2021/01/20 6:24:28,70.7,2021_TokyoNovice,2021/05/03
2021/01/21 6:28:24,70.2,2021_TokyoNovice,2021/05/03
2021/01/22 6:35:03,70.6,2021_TokyoNovice,2021/05/03
2021/01/23 9:18:01,70.2,2021_TokyoNovice,2021/05/03
2021/01/24 9:05:30,69.4,2021_TokyoNovice,2021/05/03
2021/01/25 6:19:27,69.5,2021_TokyoNovice,2021/05/03
2021/01/26 6:16:47,69.9,2021_TokyoNovice,2021/05/03
2021/01/27 6:16:09,69.6,2021_TokyoNovice,2021/05/03
2021/01/29 6:14:04,68.8,2021_TokyoNovice,2021/05/03
2021/01/30 8:24:56,68.5,2021_TokyoNovice,2021/05/03
2021/01/31 7:18:50,68.4,2021_TokyoNovice,2021/05/03
2021/02/01 5:17:13,67.7,2021_TokyoNovice,2021/05/03
2021/02/02 6:26:12,68.8,2021_TokyoNovice,2021/05/03
2021/02/03 6:48:27,68.7,2021_TokyoNovice,2021/05/03
2021/02/04 6:28:35,68.9,2021_TokyoNovice,2021/05/03
2021/02/05 6:14:04,68.1,2021_TokyoNovice,2021/05/03
2021/02/06 7:37:19,67.4,2021_TokyoNovice,2021/05/03
2021/02/07 8:16:29,67.7,2021_TokyoNovice,2021/05/03
2021/02/08 7:16:12,67.1,2021_TokyoNovice,2021/05/03
2021/02/09 5:33:47,67.2,2021_TokyoNovice,2021/05/03
2021/02/10 6:12:54,67.7,2021_TokyoNovice,2021/05/03
2021/02/11 5:49:39,67.7,2021_TokyoNovice,2021/05/03
2021/02/12 5:25:48,66.2,2021_TokyoNovice,2021/05/03
2021/02/13 6:27:14,66.1,2021_TokyoNovice,2021/05/03
2021/02/14 6:36:49,66,2021_TokyoNovice,2021/05/03
2021/02/15 5:22:51,66,2021_TokyoNovice,2021/05/03
2021/02/16 6:22:06,66.7,2021_TokyoNovice,2021/05/03
2021/02/17 5:30:53,67.1,2021_TokyoNovice,2021/05/03
2021/02/18 5:23:36,65.9,2021_TokyoNovice,2021/05/03
2021/02/19 5:17:14,66,2021_TokyoNovice,2021/05/03
2021/02/20 6:45:15,65.3,2021_TokyoNovice,2021/05/03
2021/02/21 6:27:45,65.3,2021_TokyoNovice,2021/05/03
2021/02/22 6:16:03,66.3,2021_TokyoNovice,2021/05/03
2021/02/23 6:57:42,66.7,2021_TokyoNovice,2021/05/03
2021/02/24 5:23:27,66.2,2021_TokyoNovice,2021/05/03
2021/02/25 5:10:08,66.1,2021_TokyoNovice,2021/05/03
2021/02/26 5:08:39,65.2,2021_TokyoNovice,2021/05/03
2021/02/27 7:21:41,64.2,2021_TokyoNovice,2021/05/03
2021/02/28 7:14:38,64.3,2021_TokyoNovice,2021/05/03
2021/03/01 6:04:20,64.9,2021_TokyoNovice,2021/05/03
2021/03/02 5:13:59,65.1,2021_TokyoNovice,2021/05/03
2021/03/03 5:38:42,64.5,2021_TokyoNovice,2021/05/03
2021/03/04 5:11:47,64.3,2021_TokyoNovice,2021/05/03
2021/03/05 6:13:18,63.7,2021_TokyoNovice,2021/05/03
2021/03/06 6:25:17,63.3,2021_TokyoNovice,2021/05/03
2021/03/07 6:58:56,63.5,2021_TokyoNovice,2021/05/03
2021/03/08 5:17:28,63.5,2021_TokyoNovice,2021/05/03
2021/03/09 5:13:33,63.7,2021_TokyoNovice,2021/05/03
2021/03/10 5:13:58,63.8,2021_TokyoNovice,2021/05/03
2021/03/11 5:08:45,62.9,2021_TokyoNovice,2021/05/03
2021/03/12 5:22:18,63,2021_TokyoNovice,2021/05/03
2021/03/13 8:03:59,62.3,2021_TokyoNovice,2021/05/03
2021/03/14 6:12:00,62.4,2021_TokyoNovice,2021/05/03
2021/03/15 6:24:49,62.6,2021_TokyoNovice,2021/05/03
2021/03/16 4:56:27,62.8,2021_TokyoNovice,2021/05/03
2021/03/17 5:13:36,62.2,2021_TokyoNovice,2021/05/03
2021/03/18 5:14:22,62.7,2021_TokyoNovice,2021/05/03
